activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,1681802,[],CHEMBL864088,Effect on binding to ER in Ad5-wt-ER-infected HAECT1 cells by creatine kinase expression,F,,,BAO_0000188,BAO_0000219,cell-based format,CCCN(c1ccccc1Br)S(=O)(=O)c1ccc(O)cc1,,,CHEMBL1149456,Bioorg. Med. Chem. Lett.,2006.0,,CHEMBL202624,,CHEMBL202624,6.82,False,http://www.openphacts.org/units/Nanomolar,427332,=,1,True,=,,EC50,nM,,151.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,151.0
,1681803,[],CHEMBL864088,Effect on binding to ER in Ad5-wt-ER-infected HAECT1 cells by creatine kinase expression,F,,,BAO_0000188,BAO_0000219,cell-based format,CCCN(c1c(C)cccc1CC)S(=O)(=O)c1ccc(O)c(C)c1,,,CHEMBL1149456,Bioorg. Med. Chem. Lett.,2006.0,,CHEMBL371637,,CHEMBL371637,7.92,False,http://www.openphacts.org/units/Nanomolar,427345,=,1,True,=,,EC50,nM,,12.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,12.0
,1681804,[],CHEMBL864088,Effect on binding to ER in Ad5-wt-ER-infected HAECT1 cells by creatine kinase expression,F,,,BAO_0000188,BAO_0000219,cell-based format,CCCN(c1c(C)cccc1C)S(=O)(=O)c1ccc(O)c(C)c1,,,CHEMBL1149456,Bioorg. Med. Chem. Lett.,2006.0,,CHEMBL201834,,CHEMBL201834,7.12,False,http://www.openphacts.org/units/Nanomolar,427344,=,1,True,=,,EC50,nM,,75.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,75.0
,1681805,[],CHEMBL864088,Effect on binding to ER in Ad5-wt-ER-infected HAECT1 cells by creatine kinase expression,F,,,BAO_0000188,BAO_0000219,cell-based format,CCCN(c1c(Cl)cccc1Cl)S(=O)(=O)c1ccc(O)c(C)c1,,,CHEMBL1149456,Bioorg. Med. Chem. Lett.,2006.0,,CHEMBL202607,,CHEMBL202607,6.42,False,http://www.openphacts.org/units/Nanomolar,427343,=,1,True,=,,EC50,nM,,378.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,378.0
,1681806,[],CHEMBL864088,Effect on binding to ER in Ad5-wt-ER-infected HAECT1 cells by creatine kinase expression,F,,,BAO_0000188,BAO_0000219,cell-based format,CCCN(c1c(CC)cccc1CC)S(=O)(=O)c1ccc(O)c(C)c1,,,CHEMBL1149456,Bioorg. Med. Chem. Lett.,2006.0,,CHEMBL202472,,CHEMBL202472,6.67,False,http://www.openphacts.org/units/Nanomolar,427342,=,1,True,=,,EC50,nM,,213.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,213.0
,1681807,[],CHEMBL864088,Effect on binding to ER in Ad5-wt-ER-infected HAECT1 cells by creatine kinase expression,F,,,BAO_0000188,BAO_0000219,cell-based format,CCCN(c1c(C)cccc1Cl)S(=O)(=O)c1ccc(O)c(C)c1,,,CHEMBL1149456,Bioorg. Med. Chem. Lett.,2006.0,,CHEMBL202500,,CHEMBL202500,6.82,False,http://www.openphacts.org/units/Nanomolar,427341,=,1,True,=,,EC50,nM,,153.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,153.0
,1681808,[],CHEMBL864088,Effect on binding to ER in Ad5-wt-ER-infected HAECT1 cells by creatine kinase expression,F,,,BAO_0000188,BAO_0000219,cell-based format,CCCN(c1c(C)cccc1Cl)S(=O)(=O)c1ccc(O)cc1,,,CHEMBL1149456,Bioorg. Med. Chem. Lett.,2006.0,,CHEMBL383691,,CHEMBL383691,7.20,False,http://www.openphacts.org/units/Nanomolar,427340,=,1,True,=,,EC50,nM,,63.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,63.0
,1681809,[],CHEMBL864088,Effect on binding to ER in Ad5-wt-ER-infected HAECT1 cells by creatine kinase expression,F,,,BAO_0000188,BAO_0000219,cell-based format,CCCN(c1ccccc1Cl)S(=O)(=O)c1ccc(O)cc1,,,CHEMBL1149456,Bioorg. Med. Chem. Lett.,2006.0,,CHEMBL264655,,CHEMBL264655,6.84,False,http://www.openphacts.org/units/Nanomolar,427336,=,1,True,=,,EC50,nM,,144.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,144.0
,1681810,[],CHEMBL864088,Effect on binding to ER in Ad5-wt-ER-infected HAECT1 cells by creatine kinase expression,F,,,BAO_0000188,BAO_0000219,cell-based format,CCCN(c1ccccc1C)S(=O)(=O)c1ccc(O)c(C)c1,,,CHEMBL1149456,Bioorg. Med. Chem. Lett.,2006.0,,CHEMBL381976,,CHEMBL381976,6.04,False,http://www.openphacts.org/units/Nanomolar,427334,=,1,True,=,,EC50,nM,,923.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,923.0
Not Active,1681811,[],CHEMBL864088,Effect on binding to ER in Ad5-wt-ER-infected HAECT1 cells by creatine kinase expression,F,,,BAO_0000188,BAO_0000219,cell-based format,CCCN(c1ccccc1Br)S(=O)(=O)c1ccc(O)c(C(F)(F)F)c1,,,CHEMBL1149456,Bioorg. Med. Chem. Lett.,2006.0,,CHEMBL372997,,CHEMBL372997,,False,,427333,,1,False,,,EC50,,,,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,,,,
,1683169,[],CHEMBL864088,Effect on binding to ER in Ad5-wt-ER-infected HAECT1 cells by creatine kinase expression,F,,,BAO_0000188,BAO_0000219,cell-based format,CC1CCc2ccccc2N1S(=O)(=O)c1ccc(O)cc1,,,CHEMBL1149456,Bioorg. Med. Chem. Lett.,2006.0,,CHEMBL204315,,CHEMBL204315,,False,http://www.openphacts.org/units/Nanomolar,427347,>,1,True,>,,EC50,nM,,1000.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,1000.0
Not Active,1683172,[],CHEMBL864088,Effect on binding to ER in Ad5-wt-ER-infected HAECT1 cells by creatine kinase expression,F,,,BAO_0000188,BAO_0000219,cell-based format,O=S1(=O)c2ccc(O)cc2CCN1c1ccccc1Cl,,,CHEMBL1149456,Bioorg. Med. Chem. Lett.,2006.0,,CHEMBL378581,,CHEMBL378581,,False,,427348,,1,False,,,EC50,,,,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,,,,
,1758642,[],CHEMBL867406,Agonist activity at human ERalpha transfected in HEK293 cells assessed as transactivation of alkaline phosphatase reporter gene,F,,,BAO_0000188,BAO_0000219,cell-based format,CC[C@@]12CCC(=O)C(C)=C1c1ccc3[nH]ncc3c1C2,,,CHEMBL1146005,Bioorg. Med. Chem. Lett.,2006.0,,CHEMBL210074,,CHEMBL210074,6.98,False,http://www.openphacts.org/units/Nanomolar,537131,=,1,True,=,,EC50,nM,,104.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,104.0
,1758643,[],CHEMBL867406,Agonist activity at human ERalpha transfected in HEK293 cells assessed as transactivation of alkaline phosphatase reporter gene,F,,,BAO_0000188,BAO_0000219,cell-based format,CC[C@]12CCC(=O)C(C)=C1c1ccc3[nH]ncc3c1C2,,,CHEMBL1146005,Bioorg. Med. Chem. Lett.,2006.0,,CHEMBL379827,,CHEMBL379827,5.96,False,http://www.openphacts.org/units/Nanomolar,537132,=,1,True,=,,EC50,nM,,1100.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,1100.0
,1758644,[],CHEMBL867406,Agonist activity at human ERalpha transfected in HEK293 cells assessed as transactivation of alkaline phosphatase reporter gene,F,,,BAO_0000188,BAO_0000219,cell-based format,CCC1=C2c3ccc4[nH]ncc4c3CC2(CC)CCC1=O,,,CHEMBL1146005,Bioorg. Med. Chem. Lett.,2006.0,,CHEMBL211953,,CHEMBL211953,7.23,False,http://www.openphacts.org/units/Nanomolar,537135,=,1,True,=,,EC50,nM,,59.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,59.0
,1758645,[],CHEMBL867406,Agonist activity at human ERalpha transfected in HEK293 cells assessed as transactivation of alkaline phosphatase reporter gene,F,,,BAO_0000188,BAO_0000219,cell-based format,CC[C@@]12CCC(=O)C(Cl)=C1c1ccc3[nH]ncc3c1C2,,,CHEMBL1146005,Bioorg. Med. Chem. Lett.,2006.0,,CHEMBL425246,,CHEMBL425246,6.82,False,http://www.openphacts.org/units/Nanomolar,537137,=,1,True,=,,EC50,nM,,152.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,152.0
,1758646,[],CHEMBL867406,Agonist activity at human ERalpha transfected in HEK293 cells assessed as transactivation of alkaline phosphatase reporter gene,F,,,BAO_0000188,BAO_0000219,cell-based format,CC[C@@]12CCC(=O)C(Br)=C1c1ccc3[nH]ncc3c1C2,,,CHEMBL1146005,Bioorg. Med. Chem. Lett.,2006.0,,CHEMBL214034,,CHEMBL214034,7.19,False,http://www.openphacts.org/units/Nanomolar,537139,=,1,True,=,,EC50,nM,,65.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,65.0
,1758647,[],CHEMBL867406,Agonist activity at human ERalpha transfected in HEK293 cells assessed as transactivation of alkaline phosphatase reporter gene,F,,,BAO_0000188,BAO_0000219,cell-based format,O=C1CC[C@@]2(CCC3CC3)Cc3c(ccc4[nH]ncc34)C2=C1Br,,,CHEMBL1146005,Bioorg. Med. Chem. Lett.,2006.0,,CHEMBL211800,,CHEMBL211800,7.21,False,http://www.openphacts.org/units/Nanomolar,537142,=,1,True,=,,EC50,nM,,61.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,61.0
,1758648,[],CHEMBL867406,Agonist activity at human ERalpha transfected in HEK293 cells assessed as transactivation of alkaline phosphatase reporter gene,F,,,BAO_0000188,BAO_0000219,cell-based format,CC[C@@]12CCC(=O)C(C(F)(F)F)=C1c1ccc3[nH]ncc3c1C2,,,CHEMBL1146005,Bioorg. Med. Chem. Lett.,2006.0,,CHEMBL208929,,CHEMBL208929,7.30,False,http://www.openphacts.org/units/Nanomolar,537144,=,1,True,=,,EC50,nM,,50.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,50.0
,1758649,[],CHEMBL867406,Agonist activity at human ERalpha transfected in HEK293 cells assessed as transactivation of alkaline phosphatase reporter gene,F,,,BAO_0000188,BAO_0000219,cell-based format,CC[C@@]12CCC(=O)C(C3CC3)=C1c1ccc3[nH]ncc3c1C2,,,CHEMBL1146005,Bioorg. Med. Chem. Lett.,2006.0,,CHEMBL209623,,CHEMBL209623,,False,http://www.openphacts.org/units/Nanomolar,537146,>,1,True,>,,EC50,nM,,1000.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,1000.0
,1758650,[],CHEMBL867406,Agonist activity at human ERalpha transfected in HEK293 cells assessed as transactivation of alkaline phosphatase reporter gene,F,,,BAO_0000188,BAO_0000219,cell-based format,CC[C@@]12CCC(=O)C(c3ccccc3)=C1c1ccc3[nH]ncc3c1C2,,,CHEMBL1146005,Bioorg. Med. Chem. Lett.,2006.0,,CHEMBL211349,,CHEMBL211349,7.14,False,http://www.openphacts.org/units/Nanomolar,537148,=,1,True,=,,EC50,nM,,72.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,72.0
,1758651,[],CHEMBL867406,Agonist activity at human ERalpha transfected in HEK293 cells assessed as transactivation of alkaline phosphatase reporter gene,F,,,BAO_0000188,BAO_0000219,cell-based format,CCC12CCC(=O)C(C(=O)OC)=C1c1ccc3[nH]ncc3c1C2,,,CHEMBL1146005,Bioorg. Med. Chem. Lett.,2006.0,,CHEMBL209650,,CHEMBL209650,5.93,False,http://www.openphacts.org/units/Nanomolar,537149,=,1,True,=,,EC50,nM,,1170.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,1170.0
,1758652,[],CHEMBL867406,Agonist activity at human ERalpha transfected in HEK293 cells assessed as transactivation of alkaline phosphatase reporter gene,F,,,BAO_0000188,BAO_0000219,cell-based format,CCC12CCC(=O)C(Br)=C1c1ccc3[nH]ncc3c1C2=O,,,CHEMBL1146005,Bioorg. Med. Chem. Lett.,2006.0,,CHEMBL379595,,CHEMBL379595,7.31,False,http://www.openphacts.org/units/Nanomolar,537153,=,1,True,=,,EC50,nM,,49.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,49.0
,1758653,[],CHEMBL867406,Agonist activity at human ERalpha transfected in HEK293 cells assessed as transactivation of alkaline phosphatase reporter gene,F,,,BAO_0000188,BAO_0000219,cell-based format,CC[C@@]12CCC(=O)C(C(F)(F)F)=C1c1ccc3[nH]ncc3c1C2=O,,,CHEMBL1146005,Bioorg. Med. Chem. Lett.,2006.0,,CHEMBL215409,,CHEMBL215409,7.98,False,http://www.openphacts.org/units/Nanomolar,537154,=,1,True,=,,EC50,nM,,10.4,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,10.4
,1758654,[],CHEMBL867406,Agonist activity at human ERalpha transfected in HEK293 cells assessed as transactivation of alkaline phosphatase reporter gene,F,,,BAO_0000188,BAO_0000219,cell-based format,CCC12CCC(=O)C(Br)=C1c1ccc3[nH]nc(F)c3c1C2,,,CHEMBL1146005,Bioorg. Med. Chem. Lett.,2006.0,,CHEMBL211870,,CHEMBL211870,7.48,False,http://www.openphacts.org/units/Nanomolar,537159,=,1,True,=,,EC50,nM,,33.1,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,33.1
,1758655,[],CHEMBL867406,Agonist activity at human ERalpha transfected in HEK293 cells assessed as transactivation of alkaline phosphatase reporter gene,F,,,BAO_0000188,BAO_0000219,cell-based format,CC[C@@]12CCC(=O)C(C(F)(F)F)=C1c1ccc3[nH]nc(F)c3c1C2,,,CHEMBL1146005,Bioorg. Med. Chem. Lett.,2006.0,,CHEMBL385680,,CHEMBL385680,8.08,False,http://www.openphacts.org/units/Nanomolar,537160,=,1,True,=,,EC50,nM,,8.3,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,8.3
,1758659,[],CHEMBL867406,Agonist activity at human ERalpha transfected in HEK293 cells assessed as transactivation of alkaline phosphatase reporter gene,F,,,BAO_0000188,BAO_0000219,cell-based format,CCC12CCC(=O)C=C1c1ccc3[nH]ncc3c1C2,,,CHEMBL1146005,Bioorg. Med. Chem. Lett.,2006.0,,CHEMBL377616,,CHEMBL377616,,False,http://www.openphacts.org/units/Nanomolar,537128,>,1,True,>,,EC50,nM,,1000.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,1000.0
,1760271,[],CHEMBL867424,Activity at ERalpha L384M/M421G/G521R mutant in HeLa cells assessed as activation of SEAP reporter gene,F,,,BAO_0000188,BAO_0000219,cell-based format,O=C1CCC2(Cc3ccccc3)Cc3cc(O)ccc3C2=C1c1ccc(OCCN2CCCCC2)cc1,,,CHEMBL1149487,J. Med. Chem.,2006.0,,CHEMBL210063,,CHEMBL210063,7.85,False,http://www.openphacts.org/units/Nanomolar,577509,=,1,True,=,,EC50,nM,,14.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,14.0
Not Determined,1760272,[],CHEMBL867424,Activity at ERalpha L384M/M421G/G521R mutant in HeLa cells assessed as activation of SEAP reporter gene,F,,,BAO_0000188,BAO_0000219,cell-based format,CCCCC1=C2c3ccc(O)cc3CC2(Cc2ccccc2)CCC1=O,,,CHEMBL1149487,J. Med. Chem.,2006.0,,CHEMBL385514,,CHEMBL385514,,False,,577510,,1,False,,,EC50,,,,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,,,,
,1760273,[],CHEMBL867424,Activity at ERalpha L384M/M421G/G521R mutant in HeLa cells assessed as activation of SEAP reporter gene,F,,,BAO_0000188,BAO_0000219,cell-based format,O=C1CCC2(Cc3ccccc3)Cc3cc(O)ccc3C2=C1c1ccc(O)cc1,,,CHEMBL1149487,J. Med. Chem.,2006.0,,CHEMBL214972,,CHEMBL214972,7.96,False,http://www.openphacts.org/units/Nanomolar,577511,=,1,True,=,,EC50,nM,,11.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,11.0
Not Determined,1760274,[],CHEMBL867424,Activity at ERalpha L384M/M421G/G521R mutant in HeLa cells assessed as activation of SEAP reporter gene,F,,,BAO_0000188,BAO_0000219,cell-based format,O=C1CCC2(Cc3ccccc3)Cc3cc(O)ccc3C2=C1c1ccc(OCCN2CCOCC2)cc1,,,CHEMBL1149487,J. Med. Chem.,2006.0,,CHEMBL213838,,CHEMBL213838,,False,,577512,,1,False,,,EC50,,,,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,,,,
Not Determined,1760275,[],CHEMBL867424,Activity at ERalpha L384M/M421G/G521R mutant in HeLa cells assessed as activation of SEAP reporter gene,F,,,BAO_0000188,BAO_0000219,cell-based format,CN(C)CCOc1ccc(C2=C3c4ccc(O)cc4CC3(Cc3ccccc3)CCC2=O)cc1,,,CHEMBL1149487,J. Med. Chem.,2006.0,,CHEMBL214207,,CHEMBL214207,,False,,577513,,1,False,,,EC50,,,,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,,,,
,1760276,[],CHEMBL867424,Activity at ERalpha L384M/M421G/G521R mutant in HeLa cells assessed as activation of SEAP reporter gene,F,,,BAO_0000188,BAO_0000219,cell-based format,O=C1CCC2(Cc3ccc(Cl)cc3)Cc3cc(O)ccc3C2=C1c1ccc(OCCN2CCCCC2)cc1,,,CHEMBL1149487,J. Med. Chem.,2006.0,,CHEMBL209530,,CHEMBL209530,7.39,False,http://www.openphacts.org/units/Nanomolar,577514,=,1,True,=,,EC50,nM,,41.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,41.0
,1760278,[],CHEMBL867424,Activity at ERalpha L384M/M421G/G521R mutant in HeLa cells assessed as activation of SEAP reporter gene,F,,,BAO_0000188,BAO_0000219,cell-based format,O=C1CCC2(Cc3ccccc3)Cc3c(ccc4[nH]ncc34)C2=C1c1ccc(OCCN2CCCCC2)cc1,,,CHEMBL1149487,J. Med. Chem.,2006.0,,CHEMBL424725,,CHEMBL424725,6.52,False,http://www.openphacts.org/units/Nanomolar,577508,=,1,True,=,,EC50,nM,,300.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,300.0
,1762700,[],CHEMBL855876,Agonist activity at human recombinant ERalpha expressed in HEK293 cells by alkaline phosphatase reporter gene transactivation assay,F,,,BAO_0000188,BAO_0000219,cell-based format,CCC12CCC(=O)C=C1c1ccc3[nH]nnc3c1C2,,,CHEMBL1146919,Bioorg. Med. Chem. Lett.,2006.0,,CHEMBL438616,,CHEMBL438616,5.91,False,http://www.openphacts.org/units/Nanomolar,560399,=,1,True,=,,EC50,nM,,1233.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,1233.0
,1762701,[],CHEMBL855876,Agonist activity at human recombinant ERalpha expressed in HEK293 cells by alkaline phosphatase reporter gene transactivation assay,F,,,BAO_0000188,BAO_0000219,cell-based format,CCCCC12CCC(=O)C(Br)=C1c1ccc3[nH]nnc3c1C2,,,CHEMBL1146919,Bioorg. Med. Chem. Lett.,2006.0,,CHEMBL214693,,CHEMBL214693,7.03,False,http://www.openphacts.org/units/Nanomolar,560422,=,1,True,=,,EC50,nM,,94.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,94.0
,1762703,[],CHEMBL855876,Agonist activity at human recombinant ERalpha expressed in HEK293 cells by alkaline phosphatase reporter gene transactivation assay,F,,,BAO_0000188,BAO_0000219,cell-based format,CCCC[C@@]12CCC(=O)C(c3cccs3)=C1c1ccc3[nH]nnc3c1C2,,,CHEMBL1146919,Bioorg. Med. Chem. Lett.,2006.0,,CHEMBL214692,,CHEMBL214692,7.10,False,http://www.openphacts.org/units/Nanomolar,560420,=,1,True,=,,EC50,nM,,79.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,79.0
,1762704,[],CHEMBL855876,Agonist activity at human recombinant ERalpha expressed in HEK293 cells by alkaline phosphatase reporter gene transactivation assay,F,,,BAO_0000188,BAO_0000219,cell-based format,CCCCC12CCC(=O)C(c3ccco3)=C1c1ccc3[nH]nnc3c1C2,,,CHEMBL1146919,Bioorg. Med. Chem. Lett.,2006.0,,CHEMBL214200,,CHEMBL214200,6.06,False,http://www.openphacts.org/units/Nanomolar,560419,=,1,True,=,,EC50,nM,,870.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,870.0
,1762705,[],CHEMBL855876,Agonist activity at human recombinant ERalpha expressed in HEK293 cells by alkaline phosphatase reporter gene transactivation assay,F,,,BAO_0000188,BAO_0000219,cell-based format,CCCC[C@@]12CCC(=O)C(C(F)(F)F)=C1c1ccc3[nH]nnc3c1C2,,,CHEMBL1146919,Bioorg. Med. Chem. Lett.,2006.0,,CHEMBL384709,,CHEMBL384709,6.77,False,http://www.openphacts.org/units/Nanomolar,560418,=,1,True,=,,EC50,nM,,169.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,169.0
,1762706,[],CHEMBL855876,Agonist activity at human recombinant ERalpha expressed in HEK293 cells by alkaline phosphatase reporter gene transactivation assay,F,,,BAO_0000188,BAO_0000219,cell-based format,CCCC[C@@]12CCC(=O)C(Br)=C1c1ccc3[nH]nnc3c1C2,,,CHEMBL1146919,Bioorg. Med. Chem. Lett.,2006.0,,CHEMBL215802,,CHEMBL215802,6.29,False,http://www.openphacts.org/units/Nanomolar,560417,=,1,True,=,,EC50,nM,,519.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,519.0
,1762707,[],CHEMBL855876,Agonist activity at human recombinant ERalpha expressed in HEK293 cells by alkaline phosphatase reporter gene transactivation assay,F,,,BAO_0000188,BAO_0000219,cell-based format,CCCCC12CCC(=O)C(CCC)=C1c1ccc3[nH]nnc3c1C2,,,CHEMBL1146919,Bioorg. Med. Chem. Lett.,2006.0,,CHEMBL380188,,CHEMBL380188,5.93,False,http://www.openphacts.org/units/Nanomolar,560416,=,1,True,=,,EC50,nM,,1178.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,1178.0
,1762708,[],CHEMBL855876,Agonist activity at human recombinant ERalpha expressed in HEK293 cells by alkaline phosphatase reporter gene transactivation assay,F,,,BAO_0000188,BAO_0000219,cell-based format,CCCC[C@@]12CCC(=O)C(CC)=C1c1ccc3[nH]nnc3c1C2,,,CHEMBL1146919,Bioorg. Med. Chem. Lett.,2006.0,,CHEMBL441366,,CHEMBL441366,7.52,False,http://www.openphacts.org/units/Nanomolar,560415,=,1,True,=,,EC50,nM,,30.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,30.0
,1762709,[],CHEMBL855876,Agonist activity at human recombinant ERalpha expressed in HEK293 cells by alkaline phosphatase reporter gene transactivation assay,F,,,BAO_0000188,BAO_0000219,cell-based format,CCCC[C@]12CCC(=O)C(CC)=C1c1ccc3[nH]nnc3c1C2,,,CHEMBL1146919,Bioorg. Med. Chem. Lett.,2006.0,,CHEMBL377046,,CHEMBL377046,6.41,False,http://www.openphacts.org/units/Nanomolar,560414,=,1,True,=,,EC50,nM,,391.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,391.0
Not Determined,1762710,[],CHEMBL855876,Agonist activity at human recombinant ERalpha expressed in HEK293 cells by alkaline phosphatase reporter gene transactivation assay,F,,,BAO_0000188,BAO_0000219,cell-based format,CCCCC12CCC(=O)C(C)=C1c1ccc3[nH]nnc3c1C2,,,CHEMBL1146919,Bioorg. Med. Chem. Lett.,2006.0,,CHEMBL377457,,CHEMBL377457,,False,,560413,,1,False,,,EC50,,,,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,,,,
,1762711,[],CHEMBL855876,Agonist activity at human recombinant ERalpha expressed in HEK293 cells by alkaline phosphatase reporter gene transactivation assay,F,,,BAO_0000188,BAO_0000219,cell-based format,CCCC12CCC(=O)C(Br)=C1c1ccc3[nH]nnc3c1C2,,,CHEMBL1146919,Bioorg. Med. Chem. Lett.,2006.0,,CHEMBL213070,,CHEMBL213070,6.25,False,http://www.openphacts.org/units/Nanomolar,560412,=,1,True,=,,EC50,nM,,561.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,561.0
Not Determined,1762712,[],CHEMBL855876,Agonist activity at human recombinant ERalpha expressed in HEK293 cells by alkaline phosphatase reporter gene transactivation assay,F,,,BAO_0000188,BAO_0000219,cell-based format,CCCC1=C2c3ccc4[nH]nnc4c3CC2(CCC)CCC1=O,,,CHEMBL1146919,Bioorg. Med. Chem. Lett.,2006.0,,CHEMBL377848,,CHEMBL377848,,False,,560411,,1,False,,,EC50,,,,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,,,,
,1762713,[],CHEMBL855876,Agonist activity at human recombinant ERalpha expressed in HEK293 cells by alkaline phosphatase reporter gene transactivation assay,F,,,BAO_0000188,BAO_0000219,cell-based format,CCCC12CCC(=O)C(CC)=C1c1ccc3[nH]nnc3c1C2,,,CHEMBL1146919,Bioorg. Med. Chem. Lett.,2006.0,,CHEMBL213529,,CHEMBL213529,6.92,False,http://www.openphacts.org/units/Nanomolar,560410,=,1,True,=,,EC50,nM,,120.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,120.0
,1762714,[],CHEMBL855876,Agonist activity at human recombinant ERalpha expressed in HEK293 cells by alkaline phosphatase reporter gene transactivation assay,F,,,BAO_0000188,BAO_0000219,cell-based format,CCCC12CCC(=O)C(C)=C1c1ccc3[nH]nnc3c1C2,,,CHEMBL1146919,Bioorg. Med. Chem. Lett.,2006.0,,CHEMBL212392,,CHEMBL212392,6.35,False,http://www.openphacts.org/units/Nanomolar,560409,=,1,True,=,,EC50,nM,,449.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,449.0
